CatBoost,CatBoost_depth_3,CatBoost_depth_4,CatBoost_depth_5,CatBoost_depth_6,CatBoost_depth_7,CatBoost_depth_8,CatBoost_depth_9,CatBoost_depth_10,CatBoost_depth_11,CatBoost_depth_12
0.8109369626099346,0.8128531420429421,0.8126566108190438,0.8115756890876038,0.8109369626099346,0.810249103326291,0.8105439001621383,0.8089716503709526,0.8071046037439198,0.8076941974156144,0.8055814867587088
0.8109369626099346,0.813197071684764,0.811673954699553,0.8114282906696801,0.8109369626099346,0.8096595096545963,0.8105439001621383,0.8099543064904436,0.8085294551171818,0.8077924630275635,0.8069572053259961
0.8154972484276729,0.8167256289308176,0.8165782232704403,0.8157429245283019,0.8154972484276729,0.815251572327044,0.8148584905660378,0.8132861635220126,0.812254323899371,0.8130404874213837,0.8106819968553459
0.8144162735849056,0.8156446540880503,0.8153989779874213,0.8148584905660378,0.8144162735849056,0.812745676100629,0.8145636792452831,0.8114190251572327,0.8103871855345912,0.8093062106918238,0.8079304245283019
0.8125583452070948,0.8155063135655677,0.8140814621923058,0.8130988060728148,0.8125583452070948,0.8125583452070948,0.8110352282218838,0.8105439001621383,0.8092664472068,0.8072028693558689,0.8061710804304034
0.8177172898344225,0.818847344371837,0.8169311649388297,0.8178155554463715,0.8177172898344225,0.8168820321328552,0.8155063135655677,0.8134427357146367,0.8129514076548912,0.8125583452070948,0.8112808922517565
0.8119196187294256,0.8126566108190438,0.8120670171473493,0.8125092124011202,0.8119196187294256,0.8100034392964183,0.8105930329681128,0.8102982361322655,0.8084311895052326,0.8081855254753599,0.8066624084901489
0.8121560534591195,0.8133352987421384,0.8119103773584906,0.8120577830188679,0.8121560534591195,0.8113207547169812,0.8110750786163522,0.809748427672956,0.8115172955974843,0.8076847484276729,0.8073899371069182
0.8125,0.8151041666666666,0.813187893081761,0.8135318396226415,0.8125,0.8123525943396226,0.8113698899371069,0.8100432389937107,0.8090113993710691,0.8087657232704403,0.8075373427672956
0.8119687515354002,0.8144253918341277,0.8142288606102295,0.8128040092369675,0.8119687515354002,0.8120670171473493,0.8108386969979856,0.8105439001621383,0.8093647128187491,0.807743330221589,0.8061710804304034
0.8142288606102295,0.8153097823416695,0.8143762590281531,0.8141305949982803,0.8142288606102295,0.8129022748489166,0.8118704859234511,0.8121652827592983,0.8124600795951457,0.8105930329681128,0.8100525721023928
0.8110352282218838,0.8135901341325603,0.8128040092369675,0.8120670171473493,0.8110352282218838,0.8100525721023928,0.8095121112366728,0.8080872598634108,0.8073994005797671,0.8067115412961234,0.805778017982607
0.8148584905660378,0.815251572327044,0.8148093553459119,0.8146128144654088,0.8148584905660378,0.8150550314465409,0.8137775157232704,0.8125491352201258,0.8102397798742138,0.8108785377358491,0.8084217767295597
0.8135809748427673,0.8146128144654088,0.8141214622641509,0.8130404874213837,0.8135809748427673,0.8118612421383647,0.8114190251572327,0.8101906446540881,0.8099941037735849,0.8072916666666666,0.808372641509434
0.8120178843413748,0.8134427357146367,0.8118704859234511,0.8126074780130693,0.8120178843413748,0.8118704859234511,0.8105930329681128,0.8104456345501891,0.807743330221589,0.8078907286395126,0.8056306195646833
0.8118704859234511,0.8139831965803567,0.8137866653564585,0.8125092124011202,0.8118704859234511,0.8118213531174765,0.8104947673561637,0.8090207831769273,0.80872598634108,0.8090207831769273,0.8069080725200216
0.8143271262221785,0.815260649535695,0.814720188669975,0.8154080479536187,0.8143271262221785,0.813197071684764,0.8133936029086621,0.8119687515354002,0.810789564192011,0.8095121112366728,0.8073502677737926
0.8125491352201258,0.8141705974842768,0.8133844339622641,0.8116647012578616,0.8125491352201258,0.8121560534591195,0.8099941037735849,0.8107311320754716,0.8089131289308176,0.8079795597484277,0.8060141509433962
0.815251572327044,0.8159886006289309,0.8153007075471698,0.8153989779874213,0.815251572327044,0.8144162735849056,0.8149076257861635,0.8142197327044025,0.8108785377358491,0.8112224842767296,0.8096010220125787
0.813737532550484,0.8148675870878986,0.8147693214759495,0.8132462044907385,0.813737532550484,0.8124109467891711,0.811231759445782,0.8118213531174765,0.8086768535351054,0.8080381270574363,0.8080381270574363
0.8135901341325603,0.8144253918341277,0.8133444701026875,0.813737532550484,0.8135901341325603,0.8127057436250185,0.8119687515354002,0.8106421657740873,0.8106421657740873,0.8086277207291308,0.8089716503709526
0.8133936029086621,0.8140814621923058,0.8139340637743822,0.8141305949982803,0.8133936029086621,0.812754876430993,0.8114774234756547,0.8102982361322655,0.8106421657740873,0.8084311895052326,0.8087751191470545
0.8133844339622641,0.8141705974842768,0.8143671383647799,0.8140231918238994,0.8133844339622641,0.8135809748427673,0.8119595125786163,0.8116647012578616,0.8105345911949685,0.8098958333333334,0.8077830188679245
0.8136301100628931,0.8143671383647799,0.8146619496855346,0.8135809748427673,0.8136301100628931,0.8120577830188679,0.8112224842767296,0.8090113993710691,0.8094044811320755,0.8077338836477987,0.805375393081761
