CatBoost,CatBoost_depth_3,CatBoost_depth_4,CatBoost_depth_5,CatBoost_depth_6,CatBoost_depth_7,CatBoost_depth_8,CatBoost_depth_9,CatBoost_depth_10,CatBoost_depth_11,CatBoost_depth_12
0.8193350419215876,0.8001002428851367,0.8049227669760339,0.8112638006145756,0.8193350419215876,0.8309295648254316,0.8456327037203388,0.8613476765703725,0.8815408255935663,0.9016954438637763,0.9211320189830745
0.8187839932110013,0.7988301944338253,0.803951847004771,0.8103163215648204,0.8187839932110013,0.8296964792708458,0.843282833752081,0.85731142795999,0.8803923784291785,0.9006772480979031,0.9202814147038121
0.8194128295577621,0.7988606369719804,0.8035779995636646,0.8109474973102633,0.8194128295577621,0.8302686760158797,0.8451881174231388,0.8617214995320205,0.8817073224165906,0.9017145458657385,0.9192834379420556
0.8201853802034694,0.8000473666695566,0.8057237468636266,0.8119694928683949,0.8201853802034694,0.8307538954271034,0.8457363621590142,0.860353437317158,0.8804304435744353,0.9013918282964659,0.9213324594731814
0.8195579856213762,0.7996695734091566,0.8047758892211399,0.811549588192425,0.8195579856213762,0.8301124394595029,0.8435962971047235,0.8582681294131156,0.8797782417452971,0.8999787780640757,0.9183788901750131
0.8196150437960487,0.7995253698526817,0.8046857352047084,0.8111425991243681,0.8196150437960487,0.8309216872816576,0.8445856532449387,0.862704527315656,0.8838117615196008,0.9046357329884338,0.9246430865563204
0.8181350396376417,0.7985256191815836,0.8034917006314644,0.8098919286596651,0.8181350396376417,0.8293186655971578,0.8433010459802331,0.8583579663313347,0.8801391645439827,0.9011647922215935,0.9201443562276603
0.819944156754485,0.7994816820360835,0.8043198370222252,0.8112239911756383,0.819944156754485,0.8301424767733652,0.8441113626999415,0.8600850331662482,0.8782073834147204,0.8998412400143324,0.9212819987098628
0.8203365199755446,0.8008558535094473,0.8057806914074632,0.8122851920420824,0.8203365199755446,0.8313040541831973,0.8450179669246789,0.859551975359353,0.8825603016528184,0.9034343490258014,0.9206778748398506
0.8175103106145467,0.7974243417250977,0.8026183753772604,0.8093711869349152,0.8175103106145467,0.8282617964481271,0.8418349752474034,0.8565960094835572,0.8781280887223092,0.9016460178935735,0.9192930950124775
0.8201175628242444,0.8002728055131141,0.805283918484031,0.8119197802385834,0.8201175628242444,0.8314642512798075,0.8455198665787358,0.8608117005781784,0.8812562165052182,0.9022460799554648,0.9219900419806455
0.8207496153451739,0.8000649555267675,0.8049581639618353,0.8113601484381769,0.8207496153451739,0.830011795067895,0.8444892975659422,0.8603197940899102,0.879806901884509,0.9012650496444982,0.9217843683411527
0.8180834727641888,0.7978970223305838,0.8035556073275437,0.8104924263840549,0.8180834727641888,0.8288446107162368,0.8422409044609174,0.8604049307389736,0.8786939670284363,0.9012706480304955,0.9213020688678699
0.8203644025722925,0.7997078441885612,0.8048713296539536,0.8114924912799675,0.8203644025722925,0.8315208794650673,0.8442592258569267,0.8621314448297039,0.881001728196747,0.9011627941560478,0.9213351706877062
0.8166577987125109,0.7976155238846081,0.8021357447582639,0.8086441032458416,0.8166577987125109,0.8272100961472768,0.8405864310445663,0.8572265629168012,0.8781071414803221,0.8984255508527434,0.9203922641645526
0.8196067582142735,0.8002671859517811,0.8053292911906715,0.8117405646112554,0.8196067582142735,0.8309106840290601,0.8439746813315535,0.8593452602089281,0.8790418661528802,0.9007749901911839,0.918744663961591
0.819689568118695,0.799668693767642,0.8048599745941419,0.8116190030999808,0.819689568118695,0.8307417841258041,0.8452998590017604,0.8625199651040022,0.8814384889863962,0.9018456863804576,0.9215310769845857
0.8192910089066567,0.7991297415070391,0.8046173952996285,0.8111294100718156,0.8192910089066567,0.8312770372531746,0.8443689958678287,0.8609382490262164,0.8824259279032751,0.9023005402475062,0.9226012958908918
0.8207703934967578,0.8007401394416841,0.8055765867533223,0.8123926773434883,0.8207703934967578,0.8322208897466782,0.8460977392070034,0.8609411084529119,0.8795479606786243,0.9020964845297483,0.9234758051874351
0.8190559499546521,0.7987650560308615,0.8037497351981868,0.8103823804253311,0.8190559499546521,0.829457986534641,0.8427502858334175,0.8595155157866033,0.8778809252985471,0.9004010922302679,0.9191201510325286
0.8190541404696765,0.7993776024199939,0.8041793441196997,0.810597455620162,0.8190541404696765,0.8302384844640853,0.8421523642493531,0.8592339248021207,0.8803409915727508,0.8986541864243969,0.9197128950964282
0.819047423848457,0.798987483267346,0.8036806597614838,0.8104065386980327,0.819047423848457,0.8289225561983953,0.8431027433724645,0.8589257742386391,0.8786270568033555,0.9005369801550059,0.9194065210414465
0.8202185669905462,0.7997192570975274,0.8046233147695635,0.8113028484318884,0.8202185669905462,0.8303160670692256,0.8441808085456193,0.8590185506796153,0.879146339695572,0.9013787376462001,0.9195920914056717
0.8197806465353348,0.7999396911225847,0.8043117313605135,0.8111809813825095,0.8197806465353348,0.8307654336915526,0.8446981383031187,0.8605161248229187,0.8800226698510238,0.9017560689276007,0.922453001552458
0.818990527861795,0.7997855551980555,0.804466847781421,0.8105225315790832,0.818990527861795,0.8296549724751725,0.842828800436739,0.8598136292971953,0.8787269404436316,0.9015305392654586,0.9204686998400833
0.8191392843992578,0.7996039709703895,0.8048039310732257,0.8108295956700915,0.8191392843992578,0.8302062214847022,0.8442528784556571,0.8598520972088833,0.8817792118961045,0.9015668675601594,0.9215853242380446
0.8188630041103864,0.7984744291123475,0.8037728623137785,0.8097306638232216,0.8188630041103864,0.8305392756833787,0.8429568096899621,0.8602922465615426,0.8806822362728968,0.9018353861312756,0.9225767795259155
0.8196765569432607,0.7994992080228707,0.8047604262727673,0.8111731309935439,0.8196765569432607,0.8311462777849666,0.8440580130090778,0.8624795355836886,0.880801612096382,0.9013307255069007,0.9227429297434456
