GaussianNB_VS_1.0,BernoulliNB_Alpha_0.25,decision_tree_log_loss_depth_6,KNN_Neignbors_50,logistic_regression_solver_liblinear_c_100,random_forest_maxDepth_10_maxFeatures_sqrt,hist_gradient_boosting_lr_0.04941713361323833_depth_5,lgbm_maxDepth_4_leafNum_14,gradient_boosting_lr_0.07_depth_5,XGBoost_lr_0.04941713361323833_depth_5,CatBoost_depth_3
0.7915786370559623,0.7680931558001277,0.8130005404608657,0.8107404313860365,0.8066624084901489,0.8137866653564585,0.813835798162433,0.8130988060728148,0.8143762590281531,0.813737532550484,0.8135901341325603
0.7926985062893082,0.7711772798742138,0.8137283805031447,0.8123034591194969,0.8057193396226415,0.8158411949685535,0.8151533018867925,0.8152024371069182,0.8149567610062893,0.8147602201257862,0.815251572327044
0.7928459119496856,0.7687205188679245,0.8113207547169812,0.8115172955974843,0.8076356132075472,0.8142688679245284,0.8144654088050315,0.8141214622641509,0.815251572327044,0.8159886006289309,0.8146128144654088
0.7902520512946495,0.7705006632928807,0.8123618139831966,0.8089716503709526,0.8046479634451924,0.8125583452070948,0.813197071684764,0.8119687515354002,0.8129022748489166,0.8136883997445095,0.8134427357146367
0.7950670662801552,0.7694688743674151,0.8124109467891711,0.8108386969979856,0.8080872598634108,0.814720188669975,0.8141305949982803,0.8141305949982803,0.8136883997445095,0.8138849309684076,0.8139831965803567
0.793887878936766,0.7682405542180514,0.8129514076548912,0.813295337296713,0.8101017049083673,0.8156537119834913,0.8158993760133642,0.8153589151476441,0.8157519775954405,0.8171276961627278,0.815260649535695
0.7916666666666666,0.7701945754716981,0.8150058962264151,0.8125,0.8061615566037735,0.8167747641509434,0.8166764937106918,0.8160377358490566,0.816185141509434,0.8171678459119497,0.8141705974842768
0.7919123427672956,0.7681308962264151,0.813875786163522,0.8131387578616353,0.8050805817610063,0.8162342767295597,0.816627358490566,0.8153498427672956,0.8154481132075472,0.815251572327044,0.8159886006289309
0.7949688006682062,0.769812804009237,0.8141797278042548,0.8122635483712475,0.8080381270574363,0.8153589151476441,0.8156537119834913,0.8148675870878986,0.8147693214759495,0.8147693214759495,0.8148675870878986
0.7917751682798605,0.768830147889746,0.8140814621923058,0.8125583452070948,0.8058762835945561,0.8147693214759495,0.8154080479536187,0.8154571807595932,0.8149658526998477,0.8160467744312878,0.8144253918341277
0.792905222817275,0.7711885225765244,0.8130988060728148,0.8106421657740873,0.8067115412961234,0.8146219230580258,0.8145727902520513,0.8144253918341277,0.8145236574460768,0.8136883997445095,0.8140814621923058
0.7909296383647799,0.7698506289308176,0.8139740566037735,0.8120086477987422,0.8068985849056604,0.815251572327044,0.8142197327044025,0.8140723270440252,0.8147110849056604,0.8143671383647799,0.8141705974842768
0.7923545597484277,0.7665094339622641,0.81343356918239,0.8124017295597484,0.8070459905660378,0.8152024371069182,0.8153989779874213,0.8145145440251572,0.8147602201257862,0.8156446540880503,0.8143671383647799
