GaussianNB_VS_1.0,BernoulliNB_Alpha_0.25,decision_tree_log_loss_depth_6,KNN_Neignbors_50,logistic_regression_solver_liblinear_c_100,random_forest_maxDepth_10_maxFeatures_sqrt,hist_gradient_boosting_lr_0.04941713361323833_depth_5,lgbm_maxDepth_4_leafNum_14,gradient_boosting_lr_0.07_depth_5,XGBoost_lr_0.04941713361323833_depth_5,CatBoost_depth_3
0.25392347028742723,0.5291058211642329,0.4614295824486907,0.4671125975473801,0.3653100775193798,0.47760373729046446,0.4795595320027529,0.4792499655315041,0.4783686966106366,0.4793935217091661,0.47359690351119715
0.2559607293127629,0.5356182126133306,0.4608843537414966,0.4685809404910528,0.3623816401861659,0.4888526373028821,0.4818617385352498,0.484046904826834,0.4870648787755655,0.48521999727557547,0.47821930902635534
0.2585057874430025,0.5248326171679824,0.4841819416157502,0.47065322469272197,0.37764445847805495,0.49301825993555315,0.49161861338339813,0.4934439389884934,0.49302200751476116,0.49363867684478363,0.48814016172506736
0.24256455921638467,0.5335992023928215,0.4755574020218806,0.46188278080850464,0.3697640828117477,0.4853362433501569,0.48803697661772694,0.48633879781420764,0.48689956331877726,0.4867450122984422,0.4871060171919771
0.28413793103448276,0.5357036448505313,0.5107212475633528,0.4758231161316986,0.38463979688987626,0.4958833850722095,0.49507089804186366,0.49724351216888524,0.4937474788221057,0.4966949952785647,0.4907908992416035
0.2689977496970746,0.5274681921294013,0.4933616569304302,0.4671270718232044,0.3680864589955499,0.48360321132126827,0.48297552304115954,0.48372599754868584,0.4801527758832355,0.4801206471072115,0.4818256354195135
0.2608695652173913,0.5343010538874529,0.48805232946202104,0.46168768186226966,0.3701692749920153,0.48407127429805624,0.48431584640346137,0.4860568503300552,0.4848648648648649,0.4844552581778859,0.4784080140787871
0.25476358503881436,0.5279197994987469,0.4681690140845071,0.4699347312873212,0.3761203585147247,0.48858509911141496,0.48729160972943425,0.4886519004648619,0.48888888888888893,0.48809197919518205,0.4860731840524304
0.25423131170662905,0.5369595536959554,0.47739045219095616,0.481043956043956,0.37661303170304283,0.49660233759173694,0.49361239467246537,0.49492626166959813,0.49635824116536287,0.4932881355932203,0.4959371614301192
0.2560932532673967,0.5320177204993959,0.4602175157412707,0.46743829312508717,0.3623468729851709,0.4876180051990697,0.4886533496398967,0.48648648648648646,0.4890770070999454,0.4932881355932203,0.4870919273323316
0.24609375,0.5247346284798717,0.4725107325855145,0.4582810976459117,0.3615782664941785,0.48114754098360657,0.4776570878592053,0.4812687995624828,0.4825897714907509,0.48076659822039697,0.47839168490153167
0.2552668539325843,0.5356608478802992,0.4976848789522424,0.46132481599777814,0.3702046035805627,0.487950176008665,0.4936215925876191,0.48819322628525164,0.4871794871794871,0.4897463572584997,0.48254313272653165
0.25948592411260707,0.5314838838439278,0.4699347312873212,0.4712374120568354,0.3837429111531191,0.48928188638799575,0.48338286949473114,0.49055086449537594,0.4861464328737786,0.48791621911922667,0.4900751072961374
0.26701662292213474,0.5363283967796441,0.48491589044904776,0.4683650615901456,0.36923573040954527,0.48818681318681323,0.49105422515827135,0.4941176470588235,0.4902445726848036,0.48863792865996425,0.4866501513900358
0.2638015373864431,0.5305472636815921,0.488353196099675,0.47109148613219265,0.37087780787000163,0.4906071331336782,0.4868331286669395,0.48746594005449595,0.4896851248642779,0.4873331517297738,0.4899401848830887
0.26378644186863365,0.528687293481526,0.4800653150088447,0.469608659450458,0.3699089602299952,0.48691880168090007,0.4841162096117295,0.4878841207526737,0.48377901452422967,0.48398964436571734,0.49222447599729546
0.25048923679060664,0.5323755362665868,0.4801910649058724,0.4712627604530835,0.36973705436360704,0.4974785334605425,0.49437894159583223,0.49432051457506493,0.494946735864518,0.4956284153005465,0.49638027591859035
0.2536893886156008,0.5327398615232443,0.4651682256037972,0.46685958385007575,0.37048866176940276,0.481541802388708,0.4803160332379785,0.4829839368363736,0.4836477133939476,0.4771393476183977,0.48396264717823795
0.2527723992254885,0.5305098354074669,0.4911908862100941,0.4691700152417902,0.3716021746082507,0.48117439173576193,0.48587724063009236,0.48340587595212187,0.4861863488624052,0.48615800135043885,0.48136518771331055
0.28055077452667815,0.5343799682034975,0.48125854993160055,0.465954791291083,0.367614180772916,0.4869565217391305,0.492391304347826,0.49168806595485876,0.4897460274344696,0.4902386117136659,0.4878181570709133
0.27954388389771945,0.527838319793937,0.46974387841260906,0.47443142660234316,0.38113448056086674,0.49313223808241313,0.4915734124309019,0.4920999324780554,0.4910955207771182,0.4947951872380695,0.48855788761002034
0.25572852894874937,0.5352734570998495,0.4666105499438832,0.46244394618834084,0.3630246715796219,0.4868348875479978,0.481420313790256,0.4842939087680961,0.4838533114395184,0.48416723783413296,0.48584324989741484
0.24920353982300886,0.5282830301818908,0.4997371188222924,0.46470261256253476,0.3674650377752773,0.48365122615803813,0.4813141683778234,0.4828711256117455,0.48528610354223434,0.48344461098242264,0.4831062670299727
0.24566422313606293,0.5337871658824708,0.5034708578912901,0.4698862059394949,0.36266924564796904,0.4895123944429311,0.4846575342465754,0.4890639858714849,0.48803697661772694,0.4866557734204794,0.48675948675948677
0.26627218934911245,0.5333597700009913,0.4994786235662148,0.4708965517241379,0.3823946994794132,0.4897408207343413,0.48793056685652286,0.4902304271661501,0.4923035376721577,0.49412400378225046,0.4881291547958215
0.24295087781521543,0.5284199899040889,0.47891936144085145,0.46044962531223976,0.361387728878895,0.4780407716513887,0.48116812227074235,0.47697143638103046,0.4809160305343511,0.4795498215756245,0.4823449216087252
0.2729649642670385,0.5352614896988906,0.49120469083155643,0.46764380530973454,0.37263090266623833,0.4854686860417519,0.48453467774901215,0.48270203746752366,0.4825327510917031,0.48166392993979196,0.483633387888707
0.26827141112855396,0.5282528252825283,0.5042323219169162,0.47930939983557136,0.38951192544621704,0.4952919020715631,0.5000667111407605,0.4943487621097954,0.49583221296047325,0.5,0.4944877655283678
0.2566619915848527,0.5356894668916906,0.5042791310072416,0.4688195991091314,0.37071303238156006,0.4947839046199702,0.49437593169806215,0.49199457259158746,0.4903964037597058,0.4961408259986459,0.48417894162575015
0.25427011797851734,0.5309611370639101,0.46360804304729536,0.4677396780965711,0.3621160958353433,0.4879518072289157,0.4904423812124522,0.48828976034858385,0.4870254028953837,0.48351648351648346,0.4867753871454022
0.2751433038040646,0.5326683291770573,0.5013185654008439,0.47448769082657133,0.37677460520019146,0.4899565689467969,0.4900788257678717,0.4917723226328568,0.4910907127429806,0.4873538210497688,0.48776508972267524
0.254660569820612,0.5321666500944616,0.46553672316384187,0.46665734656787367,0.36407532592950265,0.4838444687842278,0.47927927927927927,0.4888405008165488,0.4815528634361233,0.4874041621029573,0.48408687337795375
0.25674484217950977,0.5358317552078142,0.5057172557172557,0.46943832599118945,0.3725677830940989,0.4928081731415514,0.49096304289182635,0.49240693455180756,0.4929482874412358,0.49073327961321517,0.48892490545651
0.24596845649477228,0.5324416051108005,0.47063758389261745,0.47198454319624616,0.3773764258555133,0.4874591057797164,0.48382252559726957,0.4836244541484717,0.48658951667801226,0.4859863945578231,0.4820597096685839
0.25963559915907497,0.5250849490305817,0.46271402292344704,0.46690868472493713,0.3677346643052648,0.48753236135713307,0.48835625766035684,0.48492290899167684,0.4879108937788645,0.48729160972943425,0.4835975943138327
