gaussian_nb,bernoulli_nb,decision_tree,knn,logistic_regression,random_forest,gradient_boosting,hist_gradient_boosting,lgbm,xgb,cat_boost
0.7664122419407232,0.7597587177053382,0.9995476845777926,0.8837312293449107,0.7773897713177876,0.9984984745646923,0.7935311384347993,0.8024296774891317,0.8094666588147857,0.8324127318712284,0.8189412350766346
0.7677585969606098,0.7616159855735806,0.9995622664737293,0.8856269908784198,0.7788417957377451,0.9984994677974984,0.795387546009954,0.8031530971260628,0.8115595438031502,0.8327525387282964,0.8202474674034647
0.7672867057468534,0.7604301935693798,0.9995761522479447,0.883269806135094,0.7784373465771196,0.9986052129115217,0.794809628187604,0.804910151370744,0.8113425183760581,0.8300502631626024,0.8184131459121364
0.7680565865102901,0.761582424017563,0.9995775855459869,0.8839742884787641,0.7784683557435308,0.9985447582939512,0.7954231895067012,0.8048970907113473,0.812451515734588,0.8313350947702562,0.8193350419215876
0.7664903356857578,0.7607329719811495,0.9995768328640938,0.88333943414642,0.7778391211397001,0.9985306512914528,0.7944691230740397,0.8021301770075873,0.8106785320739758,0.830781324652812,0.8187839932110013
0.7661868940516716,0.7602389333587771,0.9995724118044172,0.8832509370779584,0.7772787488679278,0.9984788283634866,0.7944710592711751,0.803160165817812,0.810039421009815,0.8333650748570839,0.8194128295577621
0.7679539787264258,0.7619266759516776,0.9995892654185611,0.8849760527619099,0.7786257688846644,0.9985584576963792,0.7953306143787122,0.8018959535653924,0.8111030030822992,0.8330794929501832,0.8201853802034694
0.7678358926149658,0.7608858932498779,0.999570530104093,0.8846171786052466,0.7790812791804362,0.9986184487517902,0.7952132617026467,0.8042012929486371,0.8109475690115554,0.8317112692216663,0.8195579856213762
0.7665906807224716,0.7605743618314285,0.9995500718190354,0.8831729009835902,0.7781143164928455,0.9984909489281741,0.7945319505802382,0.8022733943119498,0.8107437596254196,0.8298208506831515,0.8196150437960487
0.7660158850845735,0.7602844140337673,0.9995854395030247,0.8823622808566034,0.7769698123023966,0.998513323958517,0.7942012722644671,0.8025848784346963,0.8097541014953534,0.832462817951158,0.8181350396376417
0.7673760382164043,0.7610935859373262,0.9995604889340131,0.8837841778908619,0.7781058670662919,0.998507700897676,0.7951700224303707,0.8018386369453983,0.8113130091914867,0.8350367645008032,0.819944156754485
0.7679662314877969,0.7616796950259244,0.9995669657974602,0.8850928622481467,0.7790252751039335,0.9985487362340428,0.7963196631991669,0.8040941988988588,0.8116671788906578,0.8330669685938978,0.8203365199755446
0.7653556392201992,0.7599027756147149,0.9995782526967273,0.8838368618825514,0.7761455383021488,0.9985549691436368,0.7928860789433239,0.8009964854421523,0.8090967831007954,0.8314669741156677,0.8175103106145467
0.768946047802845,0.7622873079429368,0.9995612580000616,0.8837586279129608,0.7796716270971283,0.998515406243895,0.7959788791576428,0.8019990046816843,0.8122648331840062,0.8320754986618855,0.8201175628242444
0.7672743963175108,0.761384572493021,0.9995617827590714,0.8834952153009801,0.778376234459385,0.9985441579946046,0.7956786018154256,0.8036450371338703,0.8120433361800217,0.8332858914438026,0.8207496153451739
0.7662899022115448,0.759285988655553,0.9995864381031334,0.8838274051288838,0.77756401842388,0.9985932902435979,0.7933414072211731,0.8004146383597697,0.8093349507163347,0.8319943140549401,0.8180834727641888
0.7671537593906772,0.7611260365261725,0.9995801727996,0.8847161140470999,0.7777695226601617,0.9986033543586851,0.7948790940747872,0.8007306504060574,0.8108046351935864,0.8356745832170944,0.8203644025722925
0.7661972472966189,0.7595045679720802,0.9995473283230233,0.8831657413800966,0.7775692478816904,0.9985056611084681,0.7929394367986966,0.7988776426681221,0.8091850363832463,0.8284299235997308,0.8166577987125109
0.7680728684317131,0.7619655488884279,0.9995746238271197,0.8842942776469219,0.7791898030848978,0.998579642099694,0.7957458911806432,0.8048237988222732,0.8113437894058234,0.8330440164563311,0.8196067582142735
0.7671643064864262,0.7616782346114561,0.9995803509251341,0.8842207006898504,0.7782027020313308,0.9985015035488758,0.795276826677058,0.8026443075842472,0.8128312613420025,0.8341567161376003,0.819689568118695
0.7672012487899369,0.7602681067516511,0.9995737508192482,0.8836257682613733,0.7781369153381767,0.9985269059255611,0.7949163490620474,0.8030422985100755,0.8114707095003579,0.8317235433911738,0.8192910089066567
0.7680916386101875,0.7622605771496607,0.9995842290761012,0.884965884954207,0.7794991316146449,0.9985179564814025,0.7960611026886606,0.8044788082877259,0.812991409838517,0.8310830572723112,0.8207703934967578
0.7670469356445537,0.7605840144265916,0.9995770062008924,0.8845446098214909,0.7776864981178356,0.9985217854962323,0.794149093860929,0.8039984675022382,0.8101899091584224,0.8306941535847754,0.8190559499546521
0.767544561660094,0.7612547552987542,0.9995787188414058,0.8843153139858144,0.7780871483930195,0.9985702120315844,0.7949758145761829,0.8028736707229177,0.8110931184908463,0.8299956545071966,0.8190541404696765
0.7660176841419689,0.7597432571389086,0.9995707715900997,0.8833012674450593,0.777104225992019,0.9985489866130055,0.7939111600564139,0.80145537209849,0.8095435028898044,0.8320449786935997,0.819047423848457
0.7670845840561115,0.7606262426453609,0.9995427494623798,0.8833480808607597,0.7784328660230397,0.9985395514593859,0.7949883128237524,0.8021588556062189,0.8110208061125808,0.8329293557295925,0.8202185669905462
0.7673525754763364,0.7607510082827762,0.999602441000053,0.8847869284396185,0.7780470586594026,0.9985728121977923,0.795013246897754,0.8045969550883822,0.8116290600494539,0.8324551466013436,0.8197806465353348
0.7675135438852863,0.7615165869999871,0.9995736282660472,0.8840014496918727,0.7788994005456048,0.9985134861410225,0.7957205157794196,0.8040906987247811,0.8104807743990354,0.8323575359917343,0.818990527861795
0.767006403869769,0.7610530558306371,0.9995850907766058,0.8827818318538772,0.7781644276914218,0.9986122963307048,0.7948647352691759,0.8021954005166255,0.8102481260232838,0.8325854975259299,0.8191392843992578
0.7665886455644729,0.7604181911669574,0.9995284717910916,0.8836961665688468,0.7776763215093164,0.9984503371514473,0.7937421071951941,0.8036862441561494,0.8105697166469453,0.8314838354761909,0.8188630041103864
0.7673443283997444,0.7612176731432689,0.9995544812294137,0.8846948448471335,0.7781306842492327,0.9985483194025289,0.7946545370143814,0.8023285007365571,0.8112317704601293,0.8346315242088027,0.8196765569432607
